Index,Timestamp,lat,long,Obs1_bird_dist,Shoot_bird_dist,Habitat_Primary,Habitat_Under_Dom1,Habitat_Under_Dom2,SocialGroup,Target,TarSpp,Scientific,BirdTree,Alarm_Presence,Alarm_Qty,Alarm_Spp,Alarm_Sex,Alarm_Conspecific,abundance,richness,Angle,Tar_Sex,Proximity,alarm,Audio_React,Flight_dist,Flight_apex,Flight_proximity,Pre_Bird_Height,Forage_Tree_height,Veg_dense_under,Veg_Under_Avg,Veg_under_height,Pre_Bird_Dense,Bird_Dense_Avg,Pre_Vocal,Pre_Behav,Mid_Vocal,Mid_Behav,Post_Vocal,Post_Behav,Freeze_Time_sec,Post_Dist,Post_Bird_Height,Post_Bird_Dense,Post_Dense_Avg,Veg_mid_low,Veg_mid_high,Veg_can_low,Veg_can_high,Rad_01,Rad_02,Rad_03,Rad_04,Rad_05,Rad_06,Rad_07,Rad_08,Rad_09,Rad_10,Rad_10_Avg,flock
904,240803-064245,-12.1866,-69.0782,9,10,Secundario,Palmeras,Arboles,msf,0,haru,,,,,,,,,,101,m,15,,q,6,7,12,3,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,9,14,20,27,na,na,na,na,na,na,na,na,na,na,0,na
905,240803-064245,-12.1866,-69.0782,9,10,Secundario,Palmeras,Arboles,msf,0,haru,,,,,,,,,,101,f,15,,q,6,7,12,3,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,9,14,20,27,na,na,na,na,na,na,na,na,na,na,0,na
906,240803-074038,-12.1894,-69.0775,15,15,Secundario,Arboles,Palmeras,msf,1,thar,,,1,1,haru,u,1,11,5,0,m,5,,q,7,6,11,6,28,3211,1.75,3,2201,1.25,s,fight,q,fz,c,fight,0:15,0,6,2201,1.25,6,9,11,18,2,3,2,1,1,1,2,3,3,3,2.1,na
907,240803-074038,-12.1894,-69.0775,15,15,Secundario,Arboles,Palmeras,msf,0,thar,,,,,,,,,,55,m,1,,q,7,6,11,6,na,na,#VALUE!,3,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,6,9,11,18,na,na,na,na,na,na,na,na,na,na,0,na
908,240803-074038,-12.1894,-69.0775,15,15,Secundario,Arboles,Palmeras,msf,0,thar,,,,,,,,,,330,f,11,,q,7,6,11,5,na,na,#VALUE!,3,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,6,9,11,18,na,na,na,na,na,na,na,na,na,na,0,na
909,240803-074038,-12.1894,-69.0775,15,15,Secundario,Arboles,Palmeras,msf,0,thar,,,,,,,,,,341,f,10,,q,7,6,11,5,na,na,#VALUE!,3,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,6,9,11,18,na,na,na,na,na,na,na,na,na,na,0,na
910,240803-074038,-12.1894,-69.0775,15,15,Secundario,Arboles,Palmeras,msf,0,haru,,,,,,,,,,200,u,4,,a,7,6,11,4,na,na,#VALUE!,3,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,6,9,11,18,na,na,na,na,na,na,na,na,na,na,0,na
911,240803-074038,-12.1894,-69.0775,15,15,Secundario,Arboles,Palmeras,msf,0,haru,,,,,,,,,,208,u,5,,q,7,6,11,3,na,na,#VALUE!,3,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,6,9,11,18,na,na,na,na,na,na,na,na,na,na,0,na
912,240803-074038,-12.1894,-69.0775,15,15,Secundario,Arboles,Palmeras,msf,0,mylo,,,,,,,,,,322,m,9,,q,7,6,11,2,na,na,#VALUE!,3,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,6,9,11,18,na,na,na,na,na,na,na,na,na,na,0,na
913,240803-074038,-12.1894,-69.0775,15,15,Secundario,Arboles,Palmeras,msf,0,mylo,,,,,,,,,,320,f,10,,q,7,6,11,3,na,na,#VALUE!,3,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,6,9,11,18,na,na,na,na,na,na,na,na,na,na,0,na
914,240803-074038,-12.1894,-69.0775,15,15,Secundario,Arboles,Palmeras,msf,0,myax,,,,,,,,,,320,m,8,,q,7,6,11,3,na,na,#VALUE!,3,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,6,9,11,18,na,na,na,na,na,na,na,na,na,na,0,na
915,240803-074038,-12.1894,-69.0775,15,15,Secundario,Arboles,Palmeras,msf,0,myax,,,,,,,,,,318,f,8,,q,7,6,11,3,na,na,#VALUE!,3,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,6,9,11,18,na,na,na,na,na,na,na,na,na,na,0,na
916,240803-074038,-12.1894,-69.0775,15,15,Secundario,Arboles,Palmeras,msf,0,sche,,,,,,,,,,29,u,14,,q,7,6,11,1,na,na,#VALUE!,3,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,6,9,11,18,na,na,na,na,na,na,na,na,na,na,0,na
917,240804-063650,-12.1837,-69.0791,18,18,Secundario,Arboles,Palmeras,lek,1,ceru,,,0,0,none,n,0,2,1,0,m,8,,q,8,6,13,13,21,1122,1.5,2,2101,1,c,lek,q,vs,c,lek,0,0,10,2101,1,5,9,9,14,2,2,2,1,2,2,2,2,2,2,1.9,na
918,240804-063650,-12.1837,-69.0791,18,18,Secundario,Arboles,Palmeras,lek,0,ceru,,,,,,,,,,125,u,18,,q,8,6,13,10,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,5,9,9,14,na,na,na,na,na,na,na,na,na,na,0,na
919,240804-072355,-12.1846,-69.0770,12,13,Secundario,Palmeras,Arboles,msf,1,haru,,,1,2,haru,m,1,4,2,0,m,2,,a,7,5,17,4,9,2222,2,2,0120,0.75,c,gl,a,dv,c,mob,0,14,1,3321,2.25,8,13,15,23,3,3,2,1,1,1,1,2,2,2,1.8,na
920,240804-072355,-12.1846,-69.0770,12,13,Secundario,Palmeras,Arboles,msf,0,haru,,,,,,,,,,181,m,3,,a,7,5,17,4,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,8,13,15,23,na,na,na,na,na,na,na,na,na,na,0,na
921,240804-072355,-12.1846,-69.0770,12,13,Secundario,Palmeras,Arboles,msf,0,haru,,,,,,,,,,150,f,3,,q,7,5,17,3,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,8,13,15,23,na,na,na,na,na,na,na,na,na,na,0,na
922,240804-072355,-12.1846,-69.0770,12,13,Secundario,Palmeras,Arboles,msf,0,tual,,,,,,,,,,225,u,4,,q,7,5,17,2,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,8,13,15,23,na,na,na,na,na,na,na,na,na,na,0,na
923,240804-094900,-12.1863,-69.0708,8,8,Secundario,Palmeras,Arboles,ant,1,phni,,,1,2,onsa,m,1,4,3,0,u,2,,q,8,5,15,2,2,3323,2.75,1,3211,1.75,c,hop sally,q,dv,q,vig,0,12,1,3322,2.5,8,11,12,21,3,3,2,2,2,1,1,1,1,1,1.7,na
924,240804-094900,-12.1863,-69.0708,8,8,Secundario,Palmeras,Arboles,ant,0,onsa,,,,,,,,,,33,m,1,,a,8,5,15,1,na,na,#VALUE!,1,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,8,11,12,21,na,na,na,na,na,na,na,na,na,na,0,na
925,240804-094900,-12.1863,-69.0708,8,8,Secundario,Palmeras,Arboles,ant,0,onsa,,,,,,,,,,10,f,1,,a,8,5,15,1,na,na,#VALUE!,1,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,8,11,12,21,na,na,na,na,na,na,na,na,na,na,0,na
926,240804-094900,-12.1863,-69.0708,8,8,Secundario,Palmeras,Arboles,ant,0,wipo,,,,,,,,,,56,m,9,,q,8,5,15,2,na,na,#VALUE!,1,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,8,11,12,21,na,na,na,na,na,na,na,na,na,na,0,na
927,240805-074849,-12.1918,-69.0789,16,16,Secundario,Palmeras,Arboles,msf,1,thar,,,0,0,none,n,0,5,4,0,f,3,,q,7,3,14,5,14,1122,1.5,3,1012,1,c,vig,q,dv,q,uk,0,4,2,3212,2,5,8,15,22,1,2,2,1,2,1,3,3,2,2,1.9,na
928,240805-074849,-12.1918,-69.0789,16,16,Secundario,Palmeras,Arboles,msf,0,thar,,,,,,,,,,151,m,24,,c,7,3,14,3,na,na,#VALUE!,3,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,5,8,15,22,na,na,na,na,na,na,na,na,na,na,0,na
929,240805-074849,-12.1918,-69.0789,16,16,Secundario,Palmeras,Arboles,msf,0,myax,,,,,,,,,,85,m,18,,q,7,3,14,4,na,na,#VALUE!,3,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,5,8,15,22,na,na,na,na,na,na,na,na,na,na,0,na
930,240805-074849,-12.1918,-69.0789,16,16,Secundario,Palmeras,Arboles,msf,0,xigu,,,,,,,,,,137,u,15,,q,7,3,14,7,na,na,#VALUE!,3,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,5,8,15,22,na,na,na,na,na,na,na,na,na,na,0,na
931,240805-074849,-12.1918,-69.0789,16,16,Secundario,Palmeras,Arboles,msf,0,myax,,,,,,,,,,78,f,18,,q,7,3,14,4,na,na,#VALUE!,3,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,5,8,15,22,na,na,na,na,na,na,na,na,na,na,0,na
932,240805-083350,-12.1918,-69.0805,9,10,Secundario,Arboles,Shrub,solo,1,thsc,,,0,0,none,n,0,1,1,0,m,4,,q,6,4,12,4,12,2122,1.75,0,1012,1,c,vig,q,dv,q,uk,0,6,4,3321,2.25,6,10,20,31,3,3,2,2,1,1,1,2,1,1,1.7,na
933,240805-095955,-12.1919,-69.0816,12,12,Secundario,Palmeras,Arboles,solo,1,tyst,,,0,0,none,n,0,1,1,0,u,4,,q,7,8,7,5,9,1122,1.5,1,2211,1.5,s,sally,q,fz,s,sally,rec,0,5,2211,1.5,7,12,16,25,1,2,2,1,2,3,2,1,1,1,1.6,na
934,240805-104929,-12.1904,-69.0826,16,16,Secundario,Shrub,Palmeras,lek,1,ceru,,,0,0,none,n,0,5,1,0,m,4,,q,9,8,7,9,14,1121,1.25,1,2101,1,s,lek,q,fz,q,fz,rec,0,9,2101,1,5,11,17,25,2,3,1,1,2,1,1,2,2,2,1.7,na
935,240805-104929,-12.1904,-69.0826,16,16,Secundario,Shrub,Palmeras,lek,0,ceru,,,,,,,,,,295,m,1,,q,9,8,7,9,na,na,#VALUE!,1,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,5,11,17,25,na,na,na,na,na,na,na,na,na,na,0,na
936,240805-104929,-12.1904,-69.0826,16,16,Secundario,Shrub,Palmeras,lek,0,ceru,,,,,,,,,,261,m,1,,q,9,8,7,9,na,na,#VALUE!,1,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,5,11,17,25,na,na,na,na,na,na,na,na,na,na,0,na
937,240805-104929,-12.1904,-69.0826,16,16,Secundario,Shrub,Palmeras,lek,0,ceru,,,,,,,,,,329,m,18,,q,9,8,7,8,na,na,#VALUE!,1,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,5,11,17,25,na,na,na,na,na,na,na,na,na,na,0,na
938,240805-104929,-12.1904,-69.0826,16,16,Secundario,Shrub,Palmeras,lek,0,ceru,,,,,,,,,,80,u,22,,q,9,8,7,9,na,na,#VALUE!,1,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,5,11,17,25,na,na,na,na,na,na,na,na,na,na,0,na
939,240807-065903,-12.1908,-69.0787,12,12,Secundario,Arboles,Shrub,msf,1,thar,,,1,2,thar,m,0,10,6,0,f,3,,q,8,4,17,2,3,3332,2.75,2,3322,2.5,c,gl,q,dv,c,vig,0,8,2,3321,2.25,9,15,16,23,3,2,1,1,1,1,1,1,1,1,1.3,na
940,240807-065903,-12.1908,-69.0787,12,12,Secundario,Arboles,Shrub,msf,0,thar,,,,,,,,,,170,m,7,,a,8,4,17,5,na,na,#VALUE!,2,2110,1,na,na,na,na,na,na,na,na,na,na,#VALUE!,9,15,16,23,na,na,na,na,na,na,na,na,na,na,0,na
941,240807-065903,-12.1908,-69.0787,12,12,Secundario,Arboles,Shrub,msf,0,haru,,,,,,,,,,219,m,5,,a,8,4,17,3,na,na,#VALUE!,2,2210,1.25,na,na,na,na,na,na,na,na,na,na,#VALUE!,9,15,16,23,na,na,na,na,na,na,na,na,na,na,0,na
942,240807-065903,-12.1908,-69.0787,12,12,Secundario,Arboles,Shrub,msf,0,haru,,,,,,,,,,152,f,8,,q,8,4,17,3,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,9,15,16,23,na,na,na,na,na,na,na,na,na,na,0,na
943,240807-065903,-12.1908,-69.0787,12,12,Secundario,Arboles,Shrub,msf,0,mylo,,,,,,,,,,161,m,13,,q,8,4,17,4,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,9,15,16,23,na,na,na,na,na,na,na,na,na,na,0,na
944,240807-065903,-12.1908,-69.0787,12,12,Secundario,Arboles,Shrub,msf,0,mylo,,,,,,,,,,183,f,11,,q,8,4,17,4,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,9,15,16,23,na,na,na,na,na,na,na,na,na,na,0,na
945,240807-065903,-12.1908,-69.0787,12,12,Secundario,Arboles,Shrub,msf,0,xigu,,,,,,,,,,153,u,22,,q,8,4,17,15,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,9,15,16,23,na,na,na,na,na,na,na,na,na,na,0,na
946,240807-065903,-12.1908,-69.0787,12,12,Secundario,Arboles,Shrub,msf,0,epam,,,,,,,,,,190,u,18,,q,8,4,17,8,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,9,15,16,23,na,na,na,na,na,na,na,na,na,na,0,na
947,240807-065903,-12.1908,-69.0787,12,12,Secundario,Arboles,Shrub,msf,0,myax,,,,,,,,,,270,m,17,,q,8,4,17,4,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,9,15,16,23,na,na,na,na,na,na,na,na,na,na,0,na
948,240807-065903,-12.1908,-69.0787,12,12,Secundario,Arboles,Shrub,msf,0,myax,,,,,,,,,,340,f,18,,q,8,4,17,4,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,9,15,16,23,na,na,na,na,na,na,na,na,na,na,0,na
949,240807-100254,-12.1919,-69.0815,5,7,Secundario,Palmeras,Arboles,solo,1,tyst,,,0,0,none,n,0,1,1,0,u,2,,q,8,5,9,8,15,2111,1.25,1,1111,1,s,sit,q,fz,s,sit,rec,4,8,2211,1.5,7,13,18,28,2,2,1,1,2,1,1,3,3,3,1.9,na
950,240807-110708,-12.1893,-69.0834,14,16,Secundario,Palmeras,Arboles,lek,1,ceru,,,0,0,none,n,0,3,1,0,m,5,,q,9,6,18,10,20,1122,1.5,3,0121,1,c,sit,q,fz,q,move,rec,0,10,0121,1,7,16,0,0,1,2,2,2,1,2,1,2,2,2,1.7,na
951,240807-110708,-12.1893,-69.0834,14,16,Secundario,Palmeras,Arboles,lek,0,ceru,,,,,,,,,,61,m,26,,q,9,6,18,10,na,na,#VALUE!,3,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,7,16,0,0,na,na,na,na,na,na,na,na,na,na,0,na
952,240807-110708,-12.1893,-69.0834,14,16,Secundario,Palmeras,Arboles,lek,0,ceru,,,,,,,,,,206,u,30,,q,9,6,18,10,na,na,#VALUE!,3,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,7,16,0,0,na,na,na,na,na,na,na,na,na,na,0,na
953,240807-113649,-12.1876,-69.0844,13,13,Secundario,Palmeras,Arboles,msf,1,thar,,,1,1,thar,f,1,9,6,0,f,3,,a,8,5,14,2,3,2212,1.75,2,0012,0.75,c,vig,a,dv,c,move,0,5,3,2230,1.75,7,14,19,24,2,2,1,1,2,2,3,1,2,2,1.8,na
954,240807-113649,-12.1876,-69.0844,13,13,Secundario,Palmeras,Arboles,msf,0,thar,,,,,,,,,,103,m,8,,q,8,5,14,4,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,7,14,19,24,na,na,na,na,na,na,na,na,na,na,0,na
955,240807-113649,-12.1876,-69.0844,13,13,Secundario,Palmeras,Arboles,msf,0,haru,,,,,,,,,,142,m,19,,q,8,5,14,2,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,7,14,19,24,na,na,na,na,na,na,na,na,na,na,0,na
956,240807-113649,-12.1876,-69.0844,13,13,Secundario,Palmeras,Arboles,msf,0,haru,,,,,,,,,,135,f,20,,q,8,5,14,1,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,7,14,19,24,na,na,na,na,na,na,na,na,na,na,0,na
957,240807-113649,-12.1876,-69.0844,13,13,Secundario,Palmeras,Arboles,msf,0,epam,,,,,,,,,,196,u,9,,q,8,5,14,3,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,7,14,19,24,na,na,na,na,na,na,na,na,na,na,0,na
958,240807-113649,-12.1876,-69.0844,13,13,Secundario,Palmeras,Arboles,msf,0,draf,,,,,,,,,,21,m,4,,q,8,5,14,3,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,7,14,19,24,na,na,na,na,na,na,na,na,na,na,0,na
959,240807-113649,-12.1876,-69.0844,13,13,Secundario,Palmeras,Arboles,msf,0,mylo,,,,,,,,,,60,m,8,,q,8,5,14,5,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,7,14,19,24,na,na,na,na,na,na,na,na,na,na,0,na
960,240807-113649,-12.1876,-69.0844,13,13,Secundario,Palmeras,Arboles,msf,0,mylo,,,,,,,,,,79,f,6,,q,8,5,14,5,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,7,14,19,24,na,na,na,na,na,na,na,na,na,na,0,na
961,240807-113649,-12.1876,-69.0844,13,13,Secundario,Palmeras,Arboles,msf,0,glsp,,,,,,,,,,291,u,3,,q,8,5,14,2,na,na,#VALUE!,2,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,7,14,19,24,na,na,na,na,na,na,na,na,na,na,0,na
962,240808-084306,-12.1650,-69.0729,8,8,Secundario,Shrub,Palmeras,msf,1,thar,,,1,2,thar,f,1,5,3,0,f,7,,a,9,8,15,2,6,1122,1.5,1,1011,0.75,c,forage,a,dv,c,join m,0,7,5,2210,1.25,5,9,9,22,3,2,2,2,1,1,1,1,2,2,1.7,na
963,240808-084306,-12.1650,-69.0729,8,8,Secundario,Shrub,Palmeras,msf,0,thar,,,,,,,,,,103,m,9,,q,9,8,15,4,na,na,#VALUE!,1,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,5,9,9,22,na,na,na,na,na,na,na,na,na,na,0,na
964,240808-084306,-12.1650,-69.0729,8,8,Secundario,Shrub,Palmeras,msf,0,mylo,,,,,,,,,,94,m,10,,q,9,8,15,5,na,na,#VALUE!,1,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,5,9,9,22,na,na,na,na,na,na,na,na,na,na,0,na
965,240808-084306,-12.1650,-69.0729,8,8,Secundario,Shrub,Palmeras,msf,0,mylo,,,,,,,,,,40,f,11,,q,9,8,15,6,na,na,#VALUE!,1,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,5,9,9,22,na,na,na,na,na,na,na,na,na,na,0,na
966,240808-084306,-12.1650,-69.0729,8,8,Secundario,Shrub,Palmeras,msf,0,myax,,,,,,,,,,65,m,10,,q,9,8,15,4,na,na,#VALUE!,1,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,5,9,9,22,na,na,na,na,na,na,na,na,na,na,0,na
967,240808-100344,-12.1675,-69.0740,14,14,Secundario,Shrub,Palmeras,solo,1,dici,,,0,0,none,n,0,3,1,0,u,8,,q,9,6,13,0,0,1010,0.5,0,1010,0.5,s,forage,q,fz,q,forage,1:20:00,0,0,1010,0.5,2,6,9,25,1,1,2,1,1,1,1,1,2,2,1.3,na
968,240808-100344,-12.1675,-69.0740,14,14,Secundario,Shrub,Palmeras,solo,0,dici,,,,,,,,,,181,u,27,,c,9,6,13,0,na,na,#VALUE!,0,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,2,6,9,25,na,na,na,na,na,na,na,na,na,na,0,na
969,240808-100344,-12.1675,-69.0740,14,14,Secundario,Shrub,Palmeras,solo,0,dici,,,,,,,,,,77,u,18,,c,9,6,13,0,na,na,#VALUE!,0,na,#VALUE!,na,na,na,na,na,na,na,na,na,na,#VALUE!,2,6,9,25,na,na,na,na,na,na,na,na,na,na,0,na
970,240810-070434,-12.1836,-69.0793,14,14,Secundario,Palmeras,Arboles,solo,1,ceru,,,0,0,none,n,0,2,2,0,m,4,,q,10,3,11,12,15,1121,1.25,2,1111,1,c,vig,q,dv,q,vig,0,12,10,3211,1.75,7,14,16,23,1,3,2,2,1,2,2,2,1,1,1.7,
971,240810-070434,-12.1836,-69.0793,14,14,Secundario,Palmeras,Arboles,solo,1,sche,,,,,,,,,,23,m,12,,q,10,3,11,12,,,,2,,,,,,,,,,,,,,7,14,16,23,,,,,,,,,,,0,
972,240810-073805,-12.1845,-69.0770,15,15,Secundario,Palmeras,Arboles,pair,1,haru,,,0,0,none,n,0,2,1,0,m,3,,c,12,5,15,4,8,3321,2.25,3,2111,1.25,c,forage,c,dv,c,forage,0,3,2,3232,2.5,5,11,12,28,3,2,1,1,1,2,2,2,1,1,1.6,
973,240810-073805,-12.1845,-69.0770,15,15,Secundario,Palmeras,Arboles,pair,1,haru,,,,,,,,,,327,m,5,,c,12,5,15,2,,,,3,,,,,,,,,,,,,,5,11,12,28,,,,,,,,,,,0,
974,240810-085919,-12.1863,-69.0699,9,9,Secundario,Shrub,Palmeras,msf,1,thar,,,0,0,none,n,0,4,4,0,m,3,,w,4,5,10,1,4,1122,1.5,2,1012,1,w,"forage, gr",w,dv,w,vig,0,6,1,3210,1.5,4,7,16,24,3,2,2,2,1,1,1,1,1,1,1.5,
975,240810-085919,-12.1863,-69.0699,9,9,Secundario,Shrub,Palmeras,msf,1,mymy,,,,,,,,,,110,f,1,,q,4,5,10,1,,,,2,,,,,,,,,,,,,,4,7,16,24,,,,,,,,,,,0,
976,240810-085919,-12.1863,-69.0699,9,9,Secundario,Shrub,Palmeras,msf,1,mylo,,,,,,,,,,322,u,9,,q,4,5,10,4,,,,2,,,,,,,,,,,,,,4,7,16,24,,,,,,,,,,,0,
977,240810-085919,-12.1863,-69.0699,9,9,Secundario,Shrub,Palmeras,msf,1,epam,,,,,,,,,,333,u,6,,q,4,5,10,4,,,,2,,,,,,,,,,,,,,4,7,16,24,,,,,,,,,,,0,
978,240810-100330,-12.1841,-69.0775,14,14,Secundario,Arboles,Heliconias,msf,1,momo,,,0,0,none,n,0,10,8,0,u,12,,q,5,4,11,18,31,3322,2.5,3,1000,0.25,q,vig,q,vig,q,vig,0,0,18,1000,0.25,5,8,21,25,3,2,2,2,2,2,2,1,1,1,1.8,
979,240810-100330,-12.1841,-69.0775,14,14,Secundario,Arboles,Heliconias,msf,1,momo,,,,,,,,,,200,u,14,,q,5,4,11,15,,,,3,,,,,,,,,,,,,,5,8,21,25,,,,,,,,,,,0,
980,240810-100330,-12.1841,-69.0775,14,14,Secundario,Arboles,Heliconias,msf,1,anst,,,,,,,,,,180,u,13,,q,5,4,11,12,,,,3,,,,,,,,,,,,,,5,8,21,25,,,,,,,,,,,0,
981,240810-100330,-12.1841,-69.0775,14,14,Secundario,Arboles,Heliconias,msf,1,xiel,,,,,,,,,,191,u,15,,q,5,4,11,10,,,,3,,,,,,,,,,,,,,5,8,21,25,,,,,,,,,,,0,
982,240810-100330,-12.1841,-69.0775,14,14,Secundario,Arboles,Heliconias,msf,1,trvi,,,,,,,,,,47,m,9,,q,5,4,11,13,,,,3,,,,,,,,,,,,,,5,8,21,25,,,,,,,,,,,0,
983,240810-100330,-12.1841,-69.0775,14,14,Secundario,Arboles,Heliconias,msf,1,sche,,,,,,,,,,71,u,20,,q,5,4,11,1,,,,3,,,,,,,,,,,,,,5,8,21,25,,,,,,,,,,,0,
984,240810-100330,-12.1841,-69.0775,14,14,Secundario,Arboles,Heliconias,msf,1,thsc,,,,,,,,,,178,m,18,,q,5,4,11,2,,,,3,,,,,,,,,,,,,,5,8,21,25,,,,,,,,,,,0,
985,240810-100330,-12.1841,-69.0775,14,14,Secundario,Arboles,Heliconias,msf,1,sche,,,,,,,,,,342,m,17,,q,5,4,11,0,,,,3,,,,,,,,,,,,,,5,8,21,25,,,,,,,,,,,0,
986,240810-100330,-12.1841,-69.0775,14,14,Secundario,Arboles,Heliconias,msf,1,xxfl,,,,,,,,,,223,u,13,,q,5,4,11,9,,,,3,,,,,,,,,,,,,,5,8,21,25,,,,,,,,,,,0,
987,240810-100330,-12.1841,-69.0775,14,14,Secundario,Arboles,Heliconias,msf,1,sama,,,,,,,,,,173,u,17,,q,5,4,11,8,,,,3,,,,,,,,,,,,,,5,8,21,25,,,,,,,,,,,0,
988,240813-081159,-12.1906,-69.0784,13,13,Secundario,Shrub,Palmeras,msf,1,thar,,,1,1,thar,m,1,10,7,0,m,5,,a,#N/A,#N/A,#N/A,3,11,3333,3,#N/A,2100,0.75,c,vig,a,dv,c,vig,0,13,2,3202,1.75,#N/A,#N/A,#N/A,#N/A,4,2,1,1,1,1,2,2,2,2,1.8,
989,240813-081159,-12.1906,-69.0784,13,13,Secundario,Shrub,Palmeras,msf,1,thar,,,,,,,,,,282,f,7,,q,#N/A,#N/A,#N/A,1,,,,#N/A,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,0,
990,240813-081159,-12.1906,-69.0784,13,13,Secundario,Shrub,Palmeras,msf,1,xigu,,,,,,,,,,21,u,8,,q,#N/A,#N/A,#N/A,6,,,,#N/A,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,0,
991,240813-081159,-12.1906,-69.0784,13,13,Secundario,Shrub,Palmeras,msf,1,haru,,,,,,,,,,339,m,8,,q,#N/A,#N/A,#N/A,4,,,,#N/A,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,0,
992,240813-081159,-12.1906,-69.0784,13,13,Secundario,Shrub,Palmeras,msf,1,haru,,,,,,,,,,271,f,14,,q,#N/A,#N/A,#N/A,3,,,,#N/A,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,0,
993,240813-081159,-12.1906,-69.0784,13,13,Secundario,Shrub,Palmeras,msf,1,epam,,,,,,,,,,230,u,5,,q,#N/A,#N/A,#N/A,3,,,,#N/A,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,0,
